year,country,continent,gdpPercap,lifeExp,pop
1878,Guatemala,america_north,1380,25.8,1160000
1878,Guinea,africa_sub_saharan,508,30.9,1640000
1878,Guinea-Bissau,africa_sub_saharan,817,31.8,325000
1878,Guyana,america_south,1800,31.2,247000
1878,Haiti,america_north,1150,28.9,1250000
1878,Honduras,america_north,1420,34.1,438000
1878,Hungary,europe_east,2090,36,6190000
1878,Iceland,europe_west,1810,41.6,89400
1878,India,asia_west,1080,20,221000000
1878,Indonesia,east_asia_pacific,1080,30.1,29500000
1878,Iran,asia_west,1140,25.8,8780000
1878,Iraq,asia_west,1270,31.3,1730000
1878,Ireland,europe_west,3210,43.3,3690000
1878,Israel,asia_west,929,31.9,275000
1878,Italy,europe_west,2780,34.3,29200000
1878,Jamaica,america_north,925,34.2,551000
1878,Japan,east_asia_pacific,1290,37,36400000
1878,Jordan,asia_west,1280,31.8,284000
1878,Kazakhstan,asia_west,1700,24.8,3470000
1878,Kenya,africa_sub_saharan,1090,25.7,2600000
1878,Kiribati,east_asia_pacific,590,25,23500
1878,Kuwait,asia_west,1600,26.1,84400
1878,Kyrgyz Republic,asia_west,847,22.5,901000
1878,Lao,east_asia_pacific,995,31.7,845000
1878,Latvia,europe_east,1120,39,1000000
1878,Lebanon,asia_west,1680,29.7,489000
1878,Lesotho,africa_sub_saharan,411,33.2,427000
1878,Liberia,africa_sub_saharan,934,31.6,509000
1878,Libya,africa_north,2140,33.6,747000
1878,Lithuania,europe_east,1890,32.3,1330000
1878,Luxembourg,europe_west,2890,36.9,185000
1878,"Macedonia, FYR",europe_east,1100,36.1,657000
1878,Madagascar,africa_sub_saharan,760,30.8,2500000
1878,Malawi,africa_sub_saharan,354,30.5,750000
1878,Malaysia,east_asia_pacific,1150,30.6,1060000
1878,Maldives,asia_west,840,32.4,57700
1878,Mali,africa_sub_saharan,616,26.9,2410000
1878,Malta,europe_west,1330,31.5,196000
1878,Mauritania,africa_sub_saharan,700,32.3,487000
1878,Mauritius,africa_sub_saharan,1250,35,349000
1878,Mexico,america_north,1460,26.9,10200000
1878,"Micronesia, Fed. Sts.",east_asia_pacific,544,26.6,22000
1878,Moldova,europe_east,853,33,1210000
1878,Mongolia,east_asia_pacific,655,31.8,677000
1878,Montenegro,europe_east,1680,35.5,211000
1878,Morocco,africa_north,793,33.2,4000000
1878,Mozambique,africa_sub_saharan,409,30.8,3390000
1878,Myanmar,east_asia_pacific,924,30.7,5370000
1878,Namibia,africa_sub_saharan,1290,32.7,231000
1878,Nepal,asia_west,700,33.2,4950000
1878,Netherlands,europe_west,5480,41.1,3940000
1878,New Zealand,east_asia_pacific,7110,37.6,464000
1878,Nicaragua,america_north,1810,25.6,439000
1878,Niger,africa_sub_saharan,592,31.3,1710000
1878,Nigeria,africa_sub_saharan,1150,31.3,15500000
1878,North Korea,east_asia_pacific,534,26.3,4770000
1878,Norway,europe_west,2760,51.8,1860000
1878,Oman,asia_west,1210,32.3,380000
1878,Pakistan,asia_west,1050,26.2,16800000
1878,Palestine,asia_west,1260,32.4,220000
1878,Panama,america_north,1630,33,196000
1878,Papua New Guinea,east_asia_pacific,667,31.9,1080000
1878,Paraguay,america_south,1730,35.7,401000
1878,Peru,america_south,1410,35.4,2900000
1878,Philippines,east_asia_pacific,1060,31,4890000
1878,Poland,europe_west,1790,35.9,19100000
1878,Portugal,europe_west,1780,35.6,4570000
1878,Qatar,asia_west,1600,30.8,14600
1878,Romania,europe_east,1820,35.7,9620000
1878,Russia,europe_east,2130,27.8,53000000
1878,Rwanda,africa_sub_saharan,476,31.9,1360000
1878,Samoa,east_asia_pacific,1710,25.8,38600
1878,Sao Tome and Principe,africa_sub_saharan,983,31.1,35200
1878,Saudi Arabia,asia_west,930,32.7,2390000
1878,Senegal,africa_sub_saharan,660,25.6,1510000
1878,Serbia,europe_east,2160,35.6,3570000
1878,Seychelles,africa_sub_saharan,1080,39.1,15300
1878,Sierra Leone,africa_sub_saharan,974,25.7,1210000
1878,Singapore,east_asia_pacific,1430,34,109000
1878,Slovak Republic,europe_east,2190,36.4,2640000
1878,Slovenia,europe_east,2240,36.5,783000
1878,Solomon Islands,east_asia_pacific,447,25.1,69100
1878,Somalia,africa_sub_saharan,747,29.9,1440000
1878,South Africa,africa_sub_saharan,2590,33.7,3010000
1878,South Korea,east_asia_pacific,532,25.8,9800000
1878,South Sudan,africa_sub_saharan,673,27.5,1580000
1878,Spain,europe_west,2460,29.5,16800000
1878,Sri Lanka,asia_west,1190,32.6,2980000
1878,St. Lucia,america_north,1060,28.1,36600
1878,St. Vincent and the Grenadines,america_north,1240,26,39000
1878,Sudan,africa_sub_saharan,688,31.4,4820000
1878,Suriname,america_south,2430,33,125000
1878,Swaziland,africa_sub_saharan,650,32.5,86800
1878,Sweden,europe_west,2400,46.7,4440000
1878,Switzerland,europe_west,5840,40.5,2790000
1878,Syria,asia_west,1240,31.3,1650000
1878,Tajikistan,asia_west,778,22.7,791000
1878,Tanzania,africa_sub_saharan,659,32.5,3690000
1878,Thailand,east_asia_pacific,1110,30.5,6180000
1878,Timor-Leste,east_asia_pacific,608,29.2,260000
1878,Togo,africa_sub_saharan,906,31.6,741000
1878,Tonga,east_asia_pacific,809,28.2,19300
1878,Trinidad and Tobago,america_north,1690,38.8,155000
1878,Tunisia,africa_north,948,29.1,1290000
1878,Turkey,europe_east,1530,35.3,12400000
1878,Turkmenistan,asia_west,1400,21,626000
1878,Uganda,africa_sub_saharan,615,25.4,2540000
1878,Ukraine,europe_east,1140,36.5,19200000
1878,United Arab Emirates,asia_west,1460,30.8,42200
1878,United Kingdom,europe_west,6360,43,30200000
1878,United States,america_north,4390,39.4,49100000
1878,Uruguay,america_south,5870,32.9,448000
1878,Uzbekistan,asia_west,602,25.5,3250000
1878,Vanuatu,east_asia_pacific,715,24.5,35300
1878,Venezuela,america_south,1070,32.3,1950000
1878,Vietnam,east_asia_pacific,893,31.8,11200000
1878,Yemen,asia_west,1090,23.4,2940000
1878,Zambia,africa_sub_saharan,801,33,743000
1878,Zimbabwe,africa_sub_saharan,955,33.8,1640000
1879,Afghanistan,asia_west,739,28,4390000
1879,Albania,europe_east,856,35.4,666000
1879,Algeria,africa_north,1390,29.2,4110000
1879,Angola,africa_sub_saharan,874,27.8,2500000
1879,Antigua and Barbuda,america_north,1130,33.6,35100
1879,Argentina,america_south,3260,33.1,2420000
1879,Armenia,europe_east,647,32.6,708000
1879,Australia,east_asia_pacific,6980,38.8,2180000
1879,Austria,europe_west,3900,34.9,4900000
1879,Azerbaijan,europe_east,1080,27.8,1520000
1879,Bahamas,america_north,2160,35.1,42900
1879,Bahrain,asia_west,2130,30.4,67800
1879,Bangladesh,asia_west,901,24.6,25900000
1879,Barbados,america_north,1360,32.3,170000
1879,Belarus,europe_east,866,36.1,4050000
1879,Belgium,europe_west,5470,43.8,5520000
1879,Belize,america_north,864,26.5,26800
1879,Benin,africa_sub_saharan,796,31.3,1130000
1879,Bhutan,asia_west,709,29.6,122000
1879,Bolivia,america_south,1500,33.3,1620000
1879,Bosnia and Herzegovina,europe_east,894,35.1,1430000
1879,Botswana,africa_sub_saharan,530,33.7,122000
1879,Brazil,america_south,1520,32.1,11700000
1879,Brunei,east_asia_pacific,1850,29.1,7990
1879,Bulgaria,europe_east,1600,39.3,2950000
1879,Burkina Faso,africa_sub_saharan,514,29.6,2560000
1879,Burundi,africa_sub_saharan,450,31.6,1380000
1879,Cambodia,east_asia_pacific,989,35.2,2490000
1879,Cameroon,africa_sub_saharan,835,29.1,2180000
1879,Canada,america_north,2940,44.3,4300000
1879,Cape Verde,africa_sub_saharan,682,34.1,94300
1879,Central African Republic,africa_sub_saharan,565,30.4,638000
1879,Chad,africa_sub_saharan,558,31.4,1450000
1879,Chile,america_south,2350,32.1,2250000
1879,China,east_asia_pacific,1030,28.4,368000000
1879,Colombia,america_south,1120,32.2,2840000
1879,Comoros,africa_sub_saharan,754,32.3,90100
1879,"Congo, Dem. Rep.",africa_sub_saharan,672,32,7610000
1879,"Congo, Rep.",africa_sub_saharan,719,32.5,487000
1879,Costa Rica,america_north,1500,30.3,168000
1879,Cote d'Ivoire,africa_sub_saharan,1110,31.6,1620000
1879,Croatia,europe_east,2180,36.1,2070000
1879,Cuba,america_north,2160,35.9,1540000
1879,Cyprus,europe_west,1720,38.4,189000
1879,Czech Republic,europe_east,2980,35,6850000
1879,Denmark,europe_west,3840,46.3,2060000
1879,Djibouti,africa_north,965,30.5,35900
1879,Dominican Republic,america_north,921,30.2,309000
1879,Ecuador,america_south,773,33.2,1140000
1879,Egypt,africa_north,952,33,7780000
1879,El Salvador,america_north,1600,28.8,564000
1879,Equatorial Guinea,africa_sub_saharan,395,30.1,98000
1879,Eritrea,africa_sub_saharan,620,30.5,448000
1879,Estonia,europe_east,1410,40.5,574000
1879,Ethiopia,africa_sub_saharan,535,29.8,6740000
1879,Fiji,east_asia_pacific,962,26.3,127000
1879,Finland,europe_east,1950,44.9,2020000
1879,France,europe_west,3350,44,38900000
1879,Gabon,africa_sub_saharan,395,30.9,261000
1879,Gambia,africa_sub_saharan,853,30,160000
1879,Georgia,europe_east,720,30.5,1840000
1879,Germany,europe_west,3110,38.8,43200000
1879,Ghana,africa_sub_saharan,750,28.3,1670000
1879,Greece,europe_west,2240,36.9,4010000
1879,Grenada,america_north,1240,37.5,42100
1879,Guatemala,america_north,1390,25.8,1170000
1879,Guinea,africa_sub_saharan,509,30.9,1650000
1879,Guinea-Bissau,africa_sub_saharan,818,31.8,327000
1879,Guyana,america_south,1810,31.2,248000
1879,Haiti,america_north,1160,28.9,1270000
1879,Honduras,america_north,1440,34.2,441000
1879,Hungary,europe_east,2120,36,6220000
1879,Iceland,europe_west,1920,39.5,90000
1879,India,asia_west,1080,25.4,222000000
1879,Indonesia,east_asia_pacific,1090,30.1,29900000
1879,Iran,asia_west,1150,25.8,8830000
1879,Iraq,asia_west,1280,31.3,1750000
1879,Ireland,europe_west,3240,43.6,3670000
1879,Israel,asia_west,934,31.9,278000
1879,Italy,europe_west,2780,34,29400000
1879,Jamaica,america_north,928,34.2,558000
1879,Japan,east_asia_pacific,1350,37,36700000
1879,Jordan,asia_west,1290,31.8,286000
1879,Kazakhstan,asia_west,1710,25,3500000
1879,Kenya,africa_sub_saharan,1090,25.8,2610000
1879,Kiribati,east_asia_pacific,591,25.1,23600
1879,Kuwait,asia_west,1620,26.1,84900
1879,Kyrgyz Republic,asia_west,855,22.7,910000
1879,Lao,east_asia_pacific,998,31.6,857000
1879,Latvia,europe_east,1130,39.3,1010000
1879,Lebanon,asia_west,1690,29.7,492000
1879,Lesotho,africa_sub_saharan,411,33.2,430000
1879,Liberia,africa_sub_saharan,936,31.7,513000
1879,Libya,africa_north,2170,33.6,751000
1879,Lithuania,europe_east,1900,32.7,1340000
1879,Luxembourg,europe_west,2930,36.9,187000
1879,"Macedonia, FYR",europe_east,1120,36.2,663000
1879,Madagascar,africa_sub_saharan,764,30.9,2510000
1879,Malawi,africa_sub_saharan,354,30.5,751000
1879,Malaysia,east_asia_pacific,1160,30.6,1100000
1879,Maldives,asia_west,840,32.3,58000
1879,Mali,africa_sub_saharan,616,27,2430000
1879,Malta,europe_west,1350,32,197000
1879,Mauritania,africa_sub_saharan,703,32.3,489000
1879,Mauritius,africa_sub_saharan,1250,30.2,352000
1879,Mexico,america_north,1490,26.9,10300000
1879,"Micronesia, Fed. Sts.",east_asia_pacific,544,26.6,22100
1879,Moldova,europe_east,858,33,1220000
1879,Mongolia,east_asia_pacific,656,31.8,678000
1879,Montenegro,europe_east,1710,35.5,212000
1879,Morocco,africa_north,794,33.3,4030000
1879,Mozambique,africa_sub_saharan,409,30.9,3420000
1879,Myanmar,east_asia_pacific,934,30.7,5520000
1879,Namibia,africa_sub_saharan,1310,32.7,231000
1879,Nepal,asia_west,705,33.3,4980000
1879,Netherlands,europe_west,5210,42,3980000
1879,New Zealand,east_asia_pacific,5940,38.1,485000
1879,Nicaragua,america_north,1830,25.6,444000
1879,Niger,africa_sub_saharan,595,31.4,1720000
1879,Nigeria,africa_sub_saharan,1150,31.4,15600000
1879,North Korea,east_asia_pacific,534,26.3,4780000
1879,Norway,europe_west,2760,53.2,1870000
1879,Oman,asia_west,1220,32.3,381000
1879,Pakistan,asia_west,1050,26.3,16900000
1879,Palestine,asia_west,1260,32.5,222000
1879,Panama,america_north,1650,33,199000
1879,Papua New Guinea,east_asia_pacific,669,32,1080000
1879,Paraguay,america_south,1750,35.7,403000
1879,Peru,america_south,1410,35.4,2930000
1879,Philippines,east_asia_pacific,1060,31,4950000
1879,Poland,europe_west,1820,35.9,19400000
1879,Portugal,europe_west,1770,35.6,4600000
1879,Qatar,asia_west,1620,30.8,14600
1879,Romania,europe_east,1850,35.7,9680000
1879,Russia,europe_east,2140,30.8,53500000
1879,Rwanda,africa_sub_saharan,476,31.9,1360000
1879,Samoa,east_asia_pacific,1720,25.8,38300
1879,Sao Tome and Principe,africa_sub_saharan,984,31.1,35400
1879,Saudi Arabia,asia_west,933,32.8,2400000
1879,Senegal,africa_sub_saharan,663,25.7,1520000
1879,Serbia,europe_east,2200,35.6,3610000
1879,Seychelles,africa_sub_saharan,1080,39.3,15400
1879,Sierra Leone,africa_sub_saharan,979,25.8,1220000
1879,Singapore,east_asia_pacific,1470,34,113000
1879,Slovak Republic,europe_east,2220,36.4,2650000
1879,Slovenia,europe_east,2280,36.5,790000
1879,Solomon Islands,east_asia_pacific,448,25.1,69200
1879,Somalia,africa_sub_saharan,748,30,1450000
1879,South Africa,africa_sub_saharan,2910,33.8,3070000
1879,South Korea,east_asia_pacific,531,25.8,9800000
1879,South Sudan,africa_sub_saharan,676,27.6,1590000
1879,Spain,europe_west,2320,29.5,16800000
1879,Sri Lanka,asia_west,1270,32.6,3000000
1879,St. Lucia,america_north,1070,28.1,37200
1879,St. Vincent and the Grenadines,america_north,1250,26,39400
1879,Sudan,africa_sub_saharan,691,31.4,4820000
1879,Suriname,america_south,2440,33,125000
1879,Swaziland,africa_sub_saharan,653,32.5,86900
1879,Sweden,europe_west,2530,48.9,4470000
1879,Switzerland,europe_west,5790,41.8,2810000
1879,Syria,asia_west,1250,31.4,1660000
1879,Tajikistan,asia_west,782,22.9,799000
1879,Tanzania,africa_sub_saharan,660,32.5,3700000
1879,Thailand,east_asia_pacific,1130,30.5,6230000
1879,Timor-Leste,east_asia_pacific,609,29.2,263000
1879,Togo,africa_sub_saharan,910,31.6,748000
1879,Tonga,east_asia_pacific,812,28.2,19300
1879,Trinidad and Tobago,america_north,1700,38.8,159000
1879,Tunisia,africa_north,952,29.1,1310000
1879,Turkey,europe_east,1520,35.3,12400000
1879,Turkmenistan,asia_west,1410,21.2,631000
1879,Uganda,africa_sub_saharan,618,25.4,2550000
1879,Ukraine,europe_east,1140,36.5,19400000
1879,United Arab Emirates,asia_west,1480,30.9,42400
1879,United Kingdom,europe_west,6170,44.3,30500000
1879,United States,america_north,4830,39.4,50200000
1879,Uruguay,america_south,5090,32.9,464000
1879,Uzbekistan,asia_west,604,25.7,3280000
1879,Vanuatu,east_asia_pacific,717,24.5,35400
1879,Venezuela,america_south,1110,32.3,1980000
1879,Vietnam,east_asia_pacific,901,31.7,11300000
1879,Yemen,asia_west,1100,23.4,2950000
1879,Zambia,africa_sub_saharan,803,33,743000
1879,Zimbabwe,africa_sub_saharan,956,33.9,1650000
1880,Afghanistan,asia_west,741,28.1,4420000
1880,Albania,europe_east,869,35.4,673000
1880,Algeria,africa_north,1410,29.2,4140000
1880,Angola,africa_sub_saharan,878,27.8,2520000
1880,Antigua and Barbuda,america_north,1140,33.6,35200
1880,Argentina,america_south,3100,33,2490000
1880,Armenia,europe_east,649,32.8,714000
1880,Australia,east_asia_pacific,7120,39.4,2250000
1880,Austria,europe_west,3930,35,4950000
1880,Azerbaijan,europe_east,1080,28,1530000
1880,Bahamas,america_north,2170,35.1,43300
1880,Bahrain,asia_west,2150,30.4,68200
1880,Bangladesh,asia_west,903,24.4,26100000
1880,Barbados,america_north,1370,32.3,171000
1880,Belarus,europe_east,871,36.1,4090000
1880,Belgium,europe_west,5690,42.5,5570000
1880,Belize,america_north,869,26.5,27100
1880,Benin,africa_sub_saharan,799,31.4,1140000
1880,Bhutan,asia_west,710,29.7,122000
1880,Bolivia,america_south,1510,33.3,1630000
1880,Bosnia and Herzegovina,europe_east,906,35.1,1440000
1880,Botswana,africa_sub_saharan,532,33.7,122000
1880,Brazil,america_south,1450,32.1,11900000
1880,Brunei,east_asia_pacific,1860,29.1,8250
1880,Bulgaria,europe_east,1620,39.3,2990000
1880,Burkina Faso,africa_sub_saharan,515,29.6,2580000
1880,Burundi,africa_sub_saharan,450,31.6,1390000
1880,Cambodia,east_asia_pacific,990,35.3,2510000
1880,Cameroon,africa_sub_saharan,839,29.1,2190000
1880,Canada,america_north,3020,44.5,4360000
1880,Cape Verde,africa_sub_saharan,685,34.1,95200
1880,Central African Republic,africa_sub_saharan,568,30.4,641000
1880,Chad,africa_sub_saharan,560,31.5,1460000
1880,Chile,america_south,2600,32.1,2280000
1880,China,east_asia_pacific,1020,31.9,369000000
1880,Colombia,america_south,1130,32.3,2890000
1880,Comoros,africa_sub_saharan,755,32.3,90900
1880,"Congo, Dem. Rep.",africa_sub_saharan,674,32.1,7660000
1880,"Congo, Rep.",africa_sub_saharan,721,32.4,491000
1880,Costa Rica,america_north,1520,30.3,173000
1880,Cote d'Ivoire,africa_sub_saharan,1120,31.7,1630000
1880,Croatia,europe_east,2220,36.1,2080000
1880,Cuba,america_north,2180,37,1560000
1880,Cyprus,europe_west,1740,38.4,190000
1880,Czech Republic,europe_east,3020,35,6880000
1880,Denmark,europe_west,3910,44.9,2080000
1880,Djibouti,africa_north,969,30.6,36200
1880,Dominican Republic,america_north,926,30.2,317000
1880,Ecuador,america_south,778,33.2,1150000
1880,Egypt,africa_north,960,33,7870000
1880,El Salvador,america_north,1620,28.8,572000
1880,Equatorial Guinea,africa_sub_saharan,395,30.1,98300
1880,Eritrea,africa_sub_saharan,622,30.6,454000
1880,Estonia,europe_east,1420,40.1,580000
1880,Ethiopia,africa_sub_saharan,535,27.1,6830000
1880,Fiji,east_asia_pacific,965,26.3,127000
1880,Finland,europe_east,1920,39.6,2050000
1880,France,europe_west,3550,42.8,39000000
1880,Gabon,africa_sub_saharan,395,30.9,263000
1880,Gambia,africa_sub_saharan,853,30.1,161000
1880,Georgia,europe_east,724,30.7,1860000
1880,Germany,europe_west,3060,38.9,43600000
1880,Ghana,africa_sub_saharan,752,28.3,1680000
1880,Greece,europe_west,2270,37,4050000
1880,Grenada,america_north,1240,37.5,42700
1880,Guatemala,america_north,1400,25.8,1180000
1880,Guinea,africa_sub_saharan,510,31,1670000
1880,Guinea-Bissau,africa_sub_saharan,818,31.7,330000
1880,Guyana,america_south,1820,31.2,250000
1880,Haiti,america_north,1170,28.9,1280000
1880,Honduras,america_north,1460,34.2,445000
1880,Hungary,europe_east,2150,36,6260000
1880,Iceland,europe_west,2040,42.3,90500
1880,India,asia_west,1080,25.4,223000000
1880,Indonesia,east_asia_pacific,1090,30.1,30200000
1880,Iran,asia_west,1150,25.8,8880000
1880,Iraq,asia_west,1290,31.3,1780000
1880,Ireland,europe_west,3270,43.9,3640000
1880,Israel,asia_west,940,31.9,281000
1880,Italy,europe_west,2850,32.7,29600000
1880,Jamaica,america_north,931,34.2,565000
1880,Japan,east_asia_pacific,1390,37,36900000
1880,Jordan,asia_west,1300,31.8,287000
1880,Kazakhstan,asia_west,1720,25.3,3530000
1880,Kenya,africa_sub_saharan,1100,25.8,2610000
1880,Kiribati,east_asia_pacific,591,25.1,23800
1880,Kuwait,asia_west,1650,26.1,85300
1880,Kyrgyz Republic,asia_west,862,22.9,918000
1880,Lao,east_asia_pacific,1000,31.6,869000
1880,Latvia,europe_east,1130,39.6,1020000
1880,Lebanon,asia_west,1710,29.7,495000
1880,Lesotho,africa_sub_saharan,411,33.3,434000
1880,Liberia,africa_sub_saharan,939,31.8,518000
1880,Libya,africa_north,2200,33.7,756000
1880,Lithuania,europe_east,1920,33.2,1350000
1880,Luxembourg,europe_west,2960,37.4,188000
1880,"Macedonia, FYR",europe_east,1140,36.2,669000
1880,Madagascar,africa_sub_saharan,767,30.9,2530000
1880,Malawi,africa_sub_saharan,354,30.5,751000
1880,Malaysia,east_asia_pacific,1160,30.6,1140000
1880,Maldives,asia_west,840,32.3,58200
1880,Mali,africa_sub_saharan,617,27,2450000
1880,Malta,europe_west,1360,32.4,198000
1880,Mauritania,africa_sub_saharan,707,32.3,491000
1880,Mauritius,africa_sub_saharan,1260,34,354000
1880,Mexico,america_north,1520,26.9,10500000
1880,"Micronesia, Fed. Sts.",east_asia_pacific,544,26.6,22200
1880,Moldova,europe_east,862,33,1230000
1880,Mongolia,east_asia_pacific,657,31.8,679000
1880,Montenegro,europe_east,1740,35.5,214000
1880,Morocco,africa_north,796,33.3,4060000
1880,Mozambique,africa_sub_saharan,409,30.9,3450000
1880,Myanmar,east_asia_pacific,944,30.6,5680000
1880,Namibia,africa_sub_saharan,1330,32.8,231000
1880,Nepal,asia_west,710,33.3,5000000
1880,Netherlands,europe_west,5500,40.4,4030000
1880,New Zealand,east_asia_pacific,6240,38.5,505000
1880,Nicaragua,america_north,1850,25.6,450000
1880,Niger,africa_sub_saharan,598,31.4,1730000
1880,Nigeria,africa_sub_saharan,1160,31.5,15700000
1880,North Korea,east_asia_pacific,533,26.3,4800000
1880,Norway,europe_west,2830,51.9,1880000
1880,Oman,asia_west,1230,32.3,383000
1880,Pakistan,asia_west,1050,26.5,17000000
1880,Palestine,asia_west,1270,32.5,225000
1880,Panama,america_north,1670,33,202000
1880,Papua New Guinea,east_asia_pacific,671,32,1090000
1880,Paraguay,america_south,1770,35.7,405000
1880,Peru,america_south,1410,35.3,2970000
1880,Philippines,east_asia_pacific,1060,31,5010000
1880,Poland,europe_west,1850,35.9,19700000
1880,Portugal,europe_west,1750,35.6,4640000
1880,Qatar,asia_west,1650,30.8,14700
1880,Romania,europe_east,1880,35.7,9740000
1880,Russia,europe_east,2160,30.2,54000000
1880,Rwanda,africa_sub_saharan,477,32,1370000
1880,Samoa,east_asia_pacific,1720,25.9,38100
1880,Sao Tome and Principe,africa_sub_saharan,986,31.1,35700
1880,Saudi Arabia,asia_west,935,32.8,2410000
1880,Senegal,africa_sub_saharan,666,25.7,1530000
1880,Serbia,europe_east,2240,35.6,3640000
1880,Seychelles,africa_sub_saharan,1090,39.6,15400
1880,Sierra Leone,africa_sub_saharan,983,25.9,1230000
1880,Singapore,east_asia_pacific,1510,34,116000
1880,Slovak Republic,europe_east,2250,36.4,2660000
1880,Slovenia,europe_east,2320,36.5,797000
1880,Solomon Islands,east_asia_pacific,450,25.1,69300
1880,Somalia,africa_sub_saharan,749,30,1460000
1880,South Africa,africa_sub_saharan,3400,33.8,3140000
1880,South Korea,east_asia_pacific,531,25.8,9810000
1880,South Sudan,africa_sub_saharan,680,27.7,1600000
1880,Spain,europe_west,2510,29.5,16900000
1880,Sri Lanka,asia_west,1370,32.6,3030000
1880,St. Lucia,america_north,1070,28.1,37700
1880,St. Vincent and the Grenadines,america_north,1260,26,39700
1880,Sudan,africa_sub_saharan,694,31.4,4830000
1880,Suriname,america_south,2460,33,126000
1880,Swaziland,africa_sub_saharan,656,32.5,86900
1880,Sweden,europe_west,2470,47.6,4500000
1880,Switzerland,europe_west,6140,42.4,2820000
1880,Syria,asia_west,1270,31.4,1670000
1880,Tajikistan,asia_west,786,23.1,806000
1880,Tanzania,africa_sub_saharan,662,32.6,3720000
1880,Thailand,east_asia_pacific,1140,30.6,6270000
1880,Timor-Leste,east_asia_pacific,610,29.3,266000
1880,Togo,africa_sub_saharan,914,31.7,754000
1880,Tonga,east_asia_pacific,814,28.2,19300
1880,Trinidad and Tobago,america_north,1710,38.8,163000
1880,Tunisia,africa_north,957,29.2,1320000
1880,Turkey,europe_east,1530,35.3,12500000
1880,Turkmenistan,asia_west,1420,21.4,637000
1880,Uganda,africa_sub_saharan,621,25.4,2560000
1880,Ukraine,europe_east,1150,36.5,19500000
1880,United Arab Emirates,asia_west,1500,30.9,42700
1880,United Kingdom,europe_west,6550,43.8,30800000
1880,United States,america_north,5290,39.4,51400000
1880,Uruguay,america_south,5440,32.9,481000
1880,Uzbekistan,asia_west,606,25.9,3310000
1880,Vanuatu,east_asia_pacific,720,24.5,35600
1880,Venezuela,america_south,1140,32.3,2020000
1880,Vietnam,east_asia_pacific,909,31.7,11500000
1880,Yemen,asia_west,1100,23.4,2960000
1880,Zambia,africa_sub_saharan,805,33,743000
1880,Zimbabwe,africa_sub_saharan,957,33.9,1660000
1881,Afghanistan,asia_west,744,28.1,4450000
1881,Albania,europe_east,882,35.4,679000
1881,Algeria,africa_north,1420,29.3,4180000
1881,Angola,africa_sub_saharan,881,27.9,2550000
1881,Antigua and Barbuda,america_north,1150,33.6,35300
1881,Argentina,america_south,3050,32.9,2570000
1881,Armenia,europe_east,652,33,720000
1881,Australia,east_asia_pacific,7400,39.9,2320000
1881,Austria,europe_west,4060,35,4990000
1881,Azerbaijan,europe_east,1090,28.2,1540000
1881,Bahamas,america_north,2190,35.1,43800
1881,Bahrain,asia_west,2180,30.4,68500
1881,Bangladesh,asia_west,905,24.1,26200000
1881,Barbados,america_north,1380,32.3,172000
1881,Belarus,europe_east,876,36.1,4130000
1881,Belgium,europe_west,5700,44.4,5620000
1881,Belize,america_north,875,26.5,27400
1881,Benin,africa_sub_saharan,803,31.4,1150000
1881,Bhutan,asia_west,712,29.8,123000
1881,Bolivia,america_south,1530,33.4,1640000
1881,Bosnia and Herzegovina,europe_east,918,35.1,1450000
1881,Botswana,africa_sub_saharan,535,33.7,122000
1881,Brazil,america_south,1470,32.1,12100000
1881,Brunei,east_asia_pacific,1870,29.1,8500
1881,Bulgaria,europe_east,1650,39.4,3040000
1881,Burkina Faso,africa_sub_saharan,515,29.6,2590000
1881,Burundi,africa_sub_saharan,451,31.6,1400000
1881,Cambodia,east_asia_pacific,992,35.3,2530000
1881,Cameroon,africa_sub_saharan,843,29.1,2190000
1881,Canada,america_north,3390,44.7,4420000
1881,Cape Verde,africa_sub_saharan,688,34.2,96000
1881,Central African Republic,africa_sub_saharan,571,30.5,644000
1881,Chad,africa_sub_saharan,563,31.6,1460000
1881,Chile,america_south,2660,32.1,2320000
1881,China,east_asia_pacific,1010,31.9,370000000
1881,Colombia,america_south,1130,32.3,2930000
1881,Comoros,africa_sub_saharan,756,32.4,91600
1881,"Congo, Dem. Rep.",africa_sub_saharan,677,32.1,7710000
1881,"Congo, Rep.",africa_sub_saharan,723,32.4,494000
1881,Costa Rica,america_north,1540,30.3,177000
1881,Cote d'Ivoire,africa_sub_saharan,1120,31.7,1640000
1881,Croatia,europe_east,2250,36.1,2100000
1881,Cuba,america_north,2210,38,1570000
1881,Cyprus,europe_west,1760,38.4,190000
1881,Czech Republic,europe_east,3060,35,6900000
1881,Denmark,europe_west,3910,48.4,2100000
1881,Djibouti,africa_north,972,30.6,36400
1881,Dominican Republic,america_north,931,30.3,325000
1881,Ecuador,america_south,783,33.2,1170000
1881,Egypt,africa_north,987,33,7960000
1881,El Salvador,america_north,1630,28.8,580000
1881,Equatorial Guinea,africa_sub_saharan,396,30.2,98600
1881,Eritrea,africa_sub_saharan,623,30.6,459000
1881,Estonia,europe_east,1420,40.3,585000
1881,Ethiopia,africa_sub_saharan,535,26.1,6920000
1881,Fiji,east_asia_pacific,968,26.3,126000
1881,Finland,europe_east,1850,37.6,2080000
1881,France,europe_west,3780,43.6,39200000
1881,Gabon,africa_sub_saharan,395,31,265000
1881,Gambia,africa_sub_saharan,854,30.2,163000
1881,Georgia,europe_east,727,30.9,1870000
